severity,category,check,file,line,element,measure_n,staff_n,layer_n,xml_id,message,expected,actual,context
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,45744,measure,,,,h5eq1ji,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,rhythm,layer_duration_underfull,pisendel_violin_concerto_corr.mei,45746,layer,436.0,1.0,,rj0ncwg,Layer is underfull against the active meter.,6,9/2,No <space> found in this layer; a missing space/rest is a likely cause.
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,45812,measure,,,,k1olbdda,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,45877,measure,,,,ocr3721,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,rhythm,layer_duration_underfull,pisendel_violin_concerto_corr.mei,45879,layer,438.0,1.0,,b1bg753z,Layer is underfull against the active meter.,6,9/2,No <space> found in this layer; a missing space/rest is a likely cause.
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,45945,measure,,,,n1jwji84,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46009,measure,,,,oluc7s,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,rhythm,layer_duration_underfull,pisendel_violin_concerto_corr.mei,46011,layer,440.0,1.0,,yu4z13r,Layer is underfull against the active meter.,6,9/2,No <space> found in this layer; a missing space/rest is a likely cause.
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46077,measure,,,,m1wn4ejc,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46141,measure,,,,nm8s82b,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46214,measure,,,,kmkvnox,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46292,measure,,,,s1739e9a,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46370,measure,,,,wrkcfoh,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46448,measure,,,,z10nidn8,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,staffing,missing_staff_in_measure,pisendel_violin_concerto_corr.mei,46525,measure,,,,a2dobaf,Measure does not contain all staff numbers declared in the active staffDef.,"1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9","1, 2, 3, 4, 5, 6, 7","missing=10, 11, 8, 9"
warning,rhythm,layer_duration_underfull,pisendel_violin_concerto_corr.mei,47865,layer,460.0,4.0,,p1nfakey,Layer is underfull against the active meter.,6,9/2,No <space> found in this layer; a missing space/rest is a likely cause.
warning,rhythm,layer_duration_underfull,pisendel_violin_concerto_corr.mei,47886,layer,460.0,5.0,,i1nw594d,Layer is underfull against the active meter.,6,9/2,No <space> found in this layer; a missing space/rest is a likely cause.
info,publication,application_provenance,pisendel_violin_concerto_corr.mei,5,meiHead,,,,m1c6k1f5,Application provenance does not list musiconn.scoresearch.,,,
